timestamp,meter_reading,air_temperature,dew_temperature,sea_level_pressure,wind_speed,wind_direction,cloud_coverage
2017-10-22 07:00:00,117.6627,23.3,22.8,1020.0,3.1,70.0,6.0
2017-10-22 08:00:00,117.9427,23.9,23.3,1020.5,3.6,90.0,4.0
2017-10-22 09:00:00,131.1053,26.1,23.9,1020.9,4.1,90.0,4.0
2017-10-22 10:00:00,131.7054,27.2,24.4,1020.8,4.6,100.0,
2017-10-22 11:00:00,135.9462,28.9,24.4,1020.6,4.1,120.0,
2017-10-22 12:00:00,124.82410000000002,30.0,22.2,1020.0,4.6,110.0,
2017-10-22 13:00:00,131.9054,30.6,21.7,1019.0,6.2,120.0,4.0
2017-10-22 14:00:00,124.344,29.4,22.2,1018.6,5.7,130.0,
2017-10-22 15:00:00,125.10410000000002,30.6,21.1,1018.1,6.2,120.0,
2017-10-22 16:00:00,125.02420000000001,28.9,21.1,1018.0,5.1,130.0,
2017-10-22 17:00:00,124.744,28.3,22.2,1017.9,3.1,140.0,
2017-10-22 18:00:00,130.0651,27.2,22.8,1018.4,4.1,100.0,
2017-10-22 19:00:00,124.34400000000001,26.1,23.3,1018.8,4.1,110.0,4.0
2017-10-22 20:00:00,129.66500000000002,25.6,23.3,1019.1,4.1,120.0,2.0
2017-10-22 21:00:00,125.7842,25.0,23.3,1019.5,4.1,120.0,2.0
2017-10-22 22:00:00,120.6233,24.4,23.3,1019.5,3.6,130.0,
2017-10-22 23:00:00,127.4646,24.4,23.3,1019.6,2.6,110.0,
2017-10-23 00:00:00,128.1447,23.9,23.3,1019.0,3.1,130.0,
2017-10-23 01:00:00,118.74289999999999,23.9,23.3,1018.6,3.6,130.0,6.0
2017-10-23 02:00:00,110.46130000000001,23.9,23.3,1018.3,3.6,130.0,
2017-10-23 03:00:00,110.5813,23.9,22.8,1017.7,4.1,130.0,
2017-10-23 04:00:00,113.8219,23.9,22.8,1017.4,3.6,130.0,
2017-10-23 05:00:00,111.06139999999999,23.3,22.8,1017.7,2.6,140.0,
2017-10-23 06:00:00,110.98140000000001,23.3,22.8,1017.7,2.6,140.0,
2017-10-23 07:00:00,113.1418,23.3,23.3,1017.7,2.6,140.0,6.0
2017-10-23 08:00:00,114.9022,25.0,23.3,1017.8,5.7,140.0,
2017-10-23 09:00:00,125.86430000000001,26.1,23.9,1017.8,5.1,150.0,
2017-10-23 10:00:00,132.9856,27.2,23.9,1017.2,7.7,170.0,
2017-10-23 11:00:00,130.7453,27.8,23.3,1016.8,7.2,160.0,
2017-10-23 12:00:00,129.425,28.3,22.2,1015.7,6.7,170.0,
2017-10-23 13:00:00,128.3048,28.9,22.8,1014.9,7.2,160.0,8.0
2017-10-23 14:00:00,128.1048,28.3,21.7,1014.1,5.7,180.0,
2017-10-23 15:00:00,128.5848,27.8,22.2,1013.7,3.6,170.0,
2017-10-23 16:00:00,132.7456,26.7,22.8,1013.1,3.1,160.0,
2017-10-23 17:00:00,126.42440000000002,25.6,23.9,1013.6,2.1,300.0,
2017-10-23 18:00:00,125.4642,25.0,24.4,1013.8,3.6,240.0,
2017-10-23 19:00:00,125.1841,24.4,23.3,1013.8,2.1,200.0,8.0
2017-10-23 20:00:00,127.6646,23.9,23.9,1014.6,2.6,260.0,
2017-10-23 21:00:00,124.704,23.3,23.3,1014.5,3.6,150.0,
2017-10-23 22:00:00,110.9014,23.3,23.3,1014.9,2.1,250.0,
2017-10-23 23:00:00,110.94139999999997,23.3,22.8,1014.7,3.1,230.0,
2017-10-24 00:00:00,113.2219,22.2,22.2,1014.2,0.0,0.0,
2017-10-24 01:00:00,113.7419,22.2,22.2,1013.8,1.5,140.0,4.0
2017-10-24 02:00:00,116.1824,22.2,22.2,1013.3,2.6,160.0,2.0
2017-10-24 03:00:00,115.0222,21.7,21.7,1013.1,2.1,150.0,2.0
2017-10-24 04:00:00,113.822,21.7,21.7,1012.6,2.6,170.0,4.0
2017-10-24 05:00:00,113.942,21.1,21.1,1013.0,1.5,210.0,4.0
2017-10-24 06:00:00,114.4221,21.1,21.1,1012.8,1.5,250.0,4.0
2017-10-24 07:00:00,117.7427,21.1,21.1,1013.3,1.5,210.0,4.0
2017-10-24 08:00:00,118.78290000000001,22.2,22.2,1013.7,1.5,290.0,
2017-10-24 09:00:00,114.9822,22.2,22.2,1014.1,2.6,320.0,
2017-10-24 10:00:00,111.8615,23.9,21.7,1014.1,2.6,350.0,
2017-10-24 11:00:00,112.1016,23.9,21.1,1014.2,2.6,320.0,
2017-10-24 12:00:00,110.7414,23.9,20.6,1013.7,3.1,330.0,
2017-10-24 13:00:00,110.06129999999999,24.4,20.6,1012.9,2.6,330.0,6.0
2017-10-24 14:00:00,110.3813,25.6,19.4,1011.8,2.1,330.0,
2017-10-24 15:00:00,111.3815,26.1,18.3,1011.6,3.1,20.0,
2017-10-24 16:00:00,108.3409,27.2,18.9,1011.1,0.0,0.0,4.0
2017-10-24 17:00:00,108.1408,26.1,18.3,1010.8,0.0,0.0,4.0
2017-10-24 18:00:00,108.861,23.3,18.9,1011.4,0.0,0.0,2.0
2017-10-24 19:00:00,110.78139999999998,23.3,18.9,1012.2,0.0,0.0,6.0
2017-10-24 20:00:00,117.3427,23.3,19.4,1012.8,0.0,0.0,
2017-10-24 21:00:00,98.29899999999999,22.8,18.3,1013.0,1.5,340.0,
2017-10-24 22:00:00,88.217,21.1,16.1,1013.6,3.1,320.0,4.0
2017-10-24 23:00:00,90.1374,20.0,15.6,1013.2,2.6,320.0,2.0
2017-10-25 00:00:00,91.1376,18.9,16.7,1013.0,1.5,310.0,2.0
2017-10-25 01:00:00,88.8971,18.3,17.2,1012.7,0.0,0.0,4.0
2017-10-25 02:00:00,87.1368,17.8,16.1,1012.4,2.1,320.0,
2017-10-25 03:00:00,88.3771,17.8,14.4,1012.2,4.1,320.0,
2017-10-25 04:00:00,88.97710000000001,17.8,11.7,1012.3,7.2,330.0,
2017-10-25 05:00:00,87.2568,16.1,11.7,1012.9,6.2,340.0,
2017-10-25 06:00:00,88.93719999999999,16.1,9.4,1013.6,6.7,330.0,4.0
2017-10-25 07:00:00,91.5376,15.0,8.3,1014.6,5.1,330.0,6.0
2017-10-25 08:00:00,91.2577,15.6,8.3,1015.3,7.2,350.0,
2017-10-25 09:00:00,90.4574,17.8,7.2,1015.4,6.2,340.0,4.0
2017-10-25 10:00:00,87.7769,18.3,6.7,1015.6,7.2,320.0,2.0
2017-10-25 11:00:00,88.8972,19.4,5.6,1015.2,6.2,320.0,2.0
2017-10-25 12:00:00,90.53750000000001,20.0,4.4,1014.5,5.7,310.0,2.0
2017-10-25 13:00:00,86.8168,20.6,5.0,1013.8,5.7,310.0,2.0
2017-10-25 14:00:00,88.137,20.6,3.9,1012.9,6.2,330.0,2.0
2017-10-25 15:00:00,87.6169,20.6,4.4,1012.7,5.1,320.0,2.0
2017-10-25 16:00:00,86.7767,20.6,3.9,1012.5,5.7,300.0,2.0
2017-10-25 17:00:00,82.936,20.0,3.3,1012.6,3.6,280.0,2.0
2017-10-25 18:00:00,81.2556,18.3,4.4,1013.0,3.1,290.0,2.0
2017-10-25 19:00:00,87.7769,17.2,5.0,1013.7,3.1,270.0,0.0
2017-10-25 20:00:00,75.3345,16.7,5.6,1014.6,5.7,280.0,0.0
2017-10-25 21:00:00,81.7758,15.0,6.7,1015.0,3.6,280.0,0.0
2017-10-25 22:00:00,85.4965,14.4,7.2,1015.6,3.1,280.0,0.0
2017-10-25 23:00:00,79.7753,14.4,7.2,1015.6,2.1,300.0,0.0
2017-10-26 00:00:00,62.932199999999995,13.9,7.2,1015.2,1.5,270.0,0.0
2017-10-26 01:00:00,60.5317,12.8,8.3,1015.4,2.1,300.0,0.0
2017-10-26 02:00:00,61.331900000000005,12.8,8.3,1015.1,2.6,330.0,0.0
2017-10-26 03:00:00,61.7319,12.2,7.2,1014.7,2.1,350.0,0.0
2017-10-26 04:00:00,63.132099999999994,12.8,6.1,1015.4,4.1,310.0,0.0
2017-10-26 05:00:00,63.3722,12.2,6.1,1015.8,3.6,320.0,0.0
2017-10-26 06:00:00,63.3322,12.8,6.1,1016.4,4.6,350.0,0.0
2017-10-26 07:00:00,66.6129,12.2,6.7,1017.4,4.6,340.0,0.0
2017-10-26 08:00:00,64.77250000000001,13.9,6.1,1017.8,6.2,350.0,0.0
2017-10-26 09:00:00,80.0154,16.1,5.0,1018.4,6.2,10.0,0.0
2017-10-26 10:00:00,82.5359,17.2,3.9,1018.3,6.2,360.0,0.0
2017-10-26 11:00:00,85.7765,18.9,3.3,1018.1,4.1,20.0,0.0
2017-10-26 12:00:00,88.5771,20.0,2.2,1017.5,6.2,30.0,0.0
2017-10-26 13:00:00,87.2169,21.1,2.2,1017.0,5.1,40.0,0.0
2017-10-26 14:00:00,88.137,21.7,1.7,1016.4,3.6,30.0,0.0
2017-10-26 15:00:00,86.7367,22.8,3.9,1016.0,4.1,50.0,0.0
2017-10-26 16:00:00,86.4967,21.7,6.1,1016.1,2.6,60.0,0.0
2017-10-26 17:00:00,83.016,21.1,8.3,1016.5,4.6,60.0,0.0
2017-10-26 18:00:00,86.17660000000001,18.3,9.4,1017.0,3.6,80.0,0.0
2017-10-26 19:00:00,81.8558,16.7,10.0,1017.4,3.1,90.0,0.0
2017-10-26 20:00:00,60.371700000000004,16.1,10.6,1017.8,2.6,80.0,0.0
2017-10-26 21:00:00,61.171800000000005,16.1,10.6,1018.2,1.5,60.0,0.0
2017-10-26 22:00:00,62.5321,15.6,10.6,1018.2,0.0,0.0,0.0
2017-10-26 23:00:00,60.0116,13.9,10.6,1018.3,0.0,0.0,0.0
2017-10-27 00:00:00,59.8116,14.4,10.6,1017.9,1.5,330.0,0.0
2017-10-27 01:00:00,62.492000000000004,13.3,11.1,1018.0,0.0,0.0,0.0
2017-10-27 02:00:00,63.0921,13.9,11.7,1017.4,1.5,330.0,0.0
2017-10-27 03:00:00,62.772099999999995,13.3,11.1,1017.2,3.1,350.0,0.0
2017-10-27 04:00:00,61.89190000000001,12.8,11.1,1017.3,2.6,350.0,0.0
2017-10-27 05:00:00,61.6519,13.3,10.6,1017.5,3.1,360.0,0.0
2017-10-27 06:00:00,61.0918,12.8,10.6,1018.1,3.6,350.0,2.0
2017-10-27 07:00:00,63.132099999999994,13.3,11.7,1018.3,3.6,350.0,2.0
2017-10-27 08:00:00,65.1725,17.2,12.2,1018.6,4.1,10.0,2.0
2017-10-27 09:00:00,90.37740000000001,20.6,12.2,1019.0,4.6,20.0,2.0
2017-10-27 10:00:00,92.4978,22.8,12.8,1019.0,5.1,30.0,2.0
2017-10-27 11:00:00,91.3376,24.4,12.2,1018.8,4.1,50.0,2.0
2017-10-27 12:00:00,91.4576,24.4,12.2,1017.9,3.1,60.0,4.0
2017-10-27 13:00:00,91.13759999999999,25.0,12.8,1017.1,3.1,90.0,4.0
2017-10-27 14:00:00,92.49780000000001,23.9,12.2,1016.7,5.1,80.0,
2017-10-27 15:00:00,93.498,24.4,12.8,1015.9,5.7,90.0,4.0
2017-10-27 16:00:00,88.497,25.0,12.8,1015.8,5.1,100.0,
2017-10-27 17:00:00,88.5371,23.3,12.2,1016.1,5.1,90.0,4.0
2017-10-27 18:00:00,92.4179,21.7,13.3,1016.0,4.1,100.0,4.0
2017-10-27 19:00:00,89.8174,19.4,13.9,1016.3,2.6,90.0,0.0
2017-10-27 20:00:00,85.2565,18.9,13.9,1016.4,2.1,100.0,0.0
2017-10-27 21:00:00,86.8168,18.3,13.9,1016.4,3.1,80.0,2.0
2017-10-27 22:00:00,87.857,17.8,14.4,1016.3,2.6,80.0,2.0
2017-10-27 23:00:00,82.5359,17.2,14.4,1016.1,0.0,0.0,2.0
2017-10-28 00:00:00,82.8559,17.8,14.4,1015.4,0.0,0.0,2.0
2017-10-28 01:00:00,80.6956,17.2,14.4,1014.8,0.0,0.0,0.0
2017-10-28 02:00:00,80.6155,16.7,15.6,1014.5,2.1,350.0,2.0
2017-10-28 03:00:00,62.7721,16.1,14.4,1014.0,0.0,0.0,2.0
2017-10-28 04:00:00,62.8121,16.7,15.0,1013.5,0.0,0.0,2.0
2017-10-28 05:00:00,61.972,16.1,15.0,1013.6,2.1,10.0,2.0
2017-10-28 06:00:00,60.6117,16.7,15.0,1013.8,0.0,0.0,4.0
2017-10-28 07:00:00,61.0518,16.1,15.0,1013.7,2.6,10.0,2.0
2017-10-28 08:00:00,69.93350000000001,19.4,16.1,1013.7,1.5,80.0,2.0
2017-10-28 09:00:00,92.0578,23.3,16.1,1014.1,2.1,350.0,4.0
2017-10-28 10:00:00,107.5007,23.3,17.2,1013.7,2.1,70.0,
2017-10-28 11:00:00,104.0201,25.0,18.3,1013.1,3.1,80.0,
2017-10-28 12:00:00,122.3836,26.1,18.9,1012.1,5.7,100.0,
2017-10-28 13:00:00,125.0641,26.1,18.9,1010.7,4.6,100.0,8.0
2017-10-28 14:00:00,114.3021,25.6,18.9,1009.9,2.6,80.0,
2017-10-28 15:00:00,107.26069999999999,25.0,19.4,1009.1,2.1,90.0,
2017-10-28 16:00:00,109.06099999999999,24.4,20.0,1008.7,2.6,70.0,
2017-10-28 17:00:00,112.8617,23.9,20.6,1008.6,3.1,110.0,
2017-10-28 18:00:00,115.7023,22.8,21.1,1008.7,0.0,0.0,
2017-10-28 19:00:00,112.3817,22.2,21.1,1007.9,5.1,110.0,8.0
2017-10-28 20:00:00,115.1422,21.7,21.7,1009.0,2.1,180.0,
2017-10-28 21:00:00,113.14179999999999,21.1,21.1,1009.0,2.1,150.0,
2017-10-28 22:00:00,112.6617,21.1,21.1,1008.6,3.1,170.0,
2017-10-28 23:00:00,112.30159999999998,20.6,20.6,1007.4,3.1,130.0,
2017-10-29 00:00:00,112.98179999999999,20.6,20.6,1007.1,0.0,0.0,
2017-10-29 01:00:00,110.82130000000001,20.0,20.0,1006.6,1.5,80.0,8.0
2017-10-29 02:00:00,107.0206,20.0,19.4,1005.9,0.0,0.0,
2017-10-29 03:00:00,108.3409,20.0,20.0,1004.6,0.0,0.0,
2017-10-29 04:00:00,107.2207,18.9,18.9,1004.7,2.6,260.0,
2017-10-29 05:00:00,102.2998,18.9,18.9,1005.0,2.6,280.0,4.0
2017-10-29 06:00:00,94.5783,18.9,18.9,1005.3,4.1,280.0,2.0
2017-10-29 07:00:00,98.0189,18.9,18.9,1005.8,4.6,270.0,8.0
2017-10-29 08:00:00,99.5392,17.8,16.7,1006.6,8.8,290.0,
2017-10-29 09:00:00,106.26050000000001,17.2,13.9,1007.4,9.8,290.0,
2017-10-29 10:00:00,89.13719999999999,17.2,11.1,1007.6,8.8,280.0,2.0
2017-10-29 11:00:00,101.2996,18.3,6.1,1007.6,9.3,270.0,0.0
2017-10-29 12:00:00,101.53960000000001,18.9,2.8,1007.9,8.8,290.0,0.0
2017-10-29 13:00:00,86.2166,18.9,0.6,1007.2,11.8,290.0,0.0
2017-10-29 14:00:00,76.8948,18.9,1.7,1007.1,9.8,280.0,0.0
2017-10-29 15:00:00,76.7748,18.3,2.2,1007.3,7.7,280.0,0.0
2017-10-29 16:00:00,80.41550000000001,18.3,2.2,1007.9,8.2,280.0,0.0
2017-10-29 17:00:00,84.65639999999999,17.2,3.9,1008.8,7.7,270.0,0.0
2017-10-29 18:00:00,83.17609999999999,15.6,5.0,1010.3,6.7,290.0,0.0
2017-10-29 19:00:00,80.6156,14.4,6.1,1011.1,5.7,280.0,0.0
2017-10-29 20:00:00,76.8548,13.3,6.1,1011.7,3.1,290.0,0.0
2017-10-29 21:00:00,62.4921,12.8,5.6,1012.5,4.6,290.0,0.0
2017-10-29 22:00:00,62.172,11.7,5.6,1013.5,3.1,280.0,0.0
2017-10-29 23:00:00,60.731700000000004,11.7,4.4,1013.8,2.6,300.0,0.0
2017-10-30 00:00:00,60.931799999999996,11.1,5.0,1014.1,3.6,320.0,0.0
2017-10-30 01:00:00,64.77250000000001,11.1,3.9,1014.8,3.6,320.0,0.0
2017-10-30 02:00:00,69.9735,10.6,1.7,1015.7,5.1,320.0,0.0
2017-10-30 03:00:00,75.5745,9.4,2.2,1016.0,3.6,320.0,0.0
2017-10-30 04:00:00,75.49459999999999,9.4,1.1,1016.3,5.7,320.0,0.0
2017-10-30 05:00:00,78.9753,8.9,1.7,1016.9,4.1,330.0,0.0
2017-10-30 06:00:00,80.5755,8.9,2.2,1017.5,4.6,330.0,0.0
2017-10-30 07:00:00,83.096,8.9,2.8,1018.3,4.1,330.0,0.0
2017-10-30 08:00:00,85.6165,10.6,2.2,1018.8,5.1,320.0,0.0
2017-10-30 09:00:00,69.65350000000001,12.2,1.7,1019.2,6.2,330.0,0.0
2017-10-30 10:00:00,72.0139,13.9,0.6,1019.5,6.2,340.0,0.0
2017-10-30 11:00:00,82.0959,15.0,-0.6,1019.4,5.1,330.0,0.0
2017-10-30 12:00:00,84.8164,16.7,-0.6,1018.9,5.1,340.0,0.0
2017-10-30 13:00:00,82.3759,17.8,-0.6,1018.1,3.6,320.0,0.0
2017-10-30 14:00:00,82.856,18.9,0.6,1017.4,5.1,340.0,0.0
2017-10-30 15:00:00,88.377,19.4,1.1,1017.3,4.1,330.0,0.0
2017-10-30 16:00:00,84.69630000000001,18.9,1.1,1017.5,3.1,310.0,0.0
2017-10-30 17:00:00,84.0162,18.3,1.1,1017.7,3.6,310.0,0.0
2017-10-30 18:00:00,81.5357,16.7,2.2,1018.2,2.6,290.0,0.0
2017-10-30 19:00:00,64.41239999999999,13.9,5.0,1019.0,2.6,360.0,0.0
2017-10-30 20:00:00,58.0112,13.3,5.6,1019.6,1.5,330.0,0.0
2017-10-30 21:00:00,62.052,12.2,4.4,1020.1,0.0,0.0,0.0
2017-10-30 22:00:00,65.8527,12.8,4.4,1020.5,0.0,0.0,0.0
2017-10-30 23:00:00,65.1326,10.0,5.6,1020.6,0.0,0.0,0.0
2017-10-31 00:00:00,66.7729,10.0,5.6,1020.5,0.0,0.0,0.0
2017-10-31 01:00:00,69.6135,10.0,6.7,1020.3,0.0,0.0,0.0
2017-10-31 02:00:00,69.8935,9.4,7.2,1020.5,0.0,0.0,0.0
2017-10-31 03:00:00,69.5734,10.0,7.8,1020.2,0.0,0.0,0.0
2017-10-31 04:00:00,71.2538,10.0,7.8,1020.6,1.5,290.0,0.0
2017-10-31 05:00:00,69.6934,10.0,7.8,1020.8,0.0,0.0,0.0
2017-10-31 06:00:00,70.9337,10.6,7.8,1021.5,0.0,0.0,0.0
2017-10-31 07:00:00,71.65379999999999,10.0,7.8,1022.1,0.0,0.0,2.0
2017-10-31 08:00:00,70.53359999999999,13.9,8.3,1023.1,2.1,330.0,2.0
2017-10-31 09:00:00,79.97550000000001,17.2,5.6,1023.2,3.1,350.0,0.0
2017-10-31 10:00:00,91.5377,20.0,4.4,1022.9,3.6,10.0,0.0
2017-10-31 11:00:00,92.3779,21.1,6.1,1022.6,2.6,360.0,0.0
2017-10-31 12:00:00,92.2578,22.2,7.8,1021.6,3.1,20.0,2.0
2017-10-31 13:00:00,89.8974,22.8,8.3,1020.4,1.5,,2.0
2017-10-31 14:00:00,89.0571,22.8,9.4,1019.6,2.6,90.0,2.0
2017-10-31 15:00:00,86.69669999999999,23.9,8.9,1019.2,0.0,0.0,4.0
2017-10-31 16:00:00,87.897,23.9,10.0,1019.0,3.1,360.0,4.0
2017-10-31 17:00:00,88.9772,22.2,9.4,1019.4,3.6,360.0,2.0
2017-10-31 18:00:00,89.4973,20.0,10.6,1019.8,3.6,70.0,2.0
2017-10-31 19:00:00,84.7364,17.8,12.2,1020.1,3.1,80.0,2.0
2017-10-31 20:00:00,83.4161,17.2,13.3,1020.4,3.1,60.0,2.0
2017-10-31 21:00:00,78.1351,17.2,12.8,1020.6,3.1,40.0,0.0
2017-10-31 22:00:00,77.0549,15.0,12.8,1020.8,1.5,350.0,0.0
2017-10-31 23:00:00,60.931799999999996,15.6,12.8,1020.5,1.5,350.0,2.0
2017-11-01 00:00:00,59.171400000000006,15.6,12.8,1020.3,2.1,350.0,2.0
2017-11-01 01:00:00,58.6113,15.6,13.9,1020.1,2.6,350.0,6.0
2017-11-01 02:00:00,59.7715,16.1,13.9,1019.9,3.1,360.0,
2017-11-01 03:00:00,71.5338,15.0,13.9,1019.6,2.6,350.0,2.0
2017-11-01 04:00:00,81.3357,15.0,13.9,1019.7,2.6,360.0,
2017-11-01 05:00:00,72.09389999999999,15.6,13.9,1019.6,1.5,360.0,
2017-11-01 06:00:00,60.131600000000006,16.1,14.4,1020.2,2.6,350.0,
2017-11-01 07:00:00,60.8118,15.6,14.4,1020.5,1.5,360.0,4.0
2017-11-01 08:00:00,64.1724,17.8,15.6,1021.0,3.6,350.0,2.0
2017-11-01 09:00:00,89.4973,21.1,15.6,1021.5,3.1,20.0,2.0
2017-11-01 10:00:00,94.73830000000001,23.9,15.0,1021.4,2.6,,4.0
2017-11-01 11:00:00,92.89789999999999,24.4,14.4,1021.0,4.6,70.0,4.0
2017-11-01 12:00:00,91.25760000000001,25.0,13.3,1020.5,5.1,80.0,
2017-11-01 13:00:00,90.6175,25.0,12.2,1019.6,2.1,50.0,6.0
2017-11-01 14:00:00,91.0176,25.6,12.8,1018.7,5.7,70.0,
2017-11-01 15:00:00,99.5393,25.6,12.8,1018.4,3.6,80.0,4.0
2017-11-01 16:00:00,92.17779999999999,25.6,13.9,1018.4,3.6,120.0,
2017-11-01 17:00:00,87.657,24.4,13.9,1018.8,4.6,120.0,4.0
2017-11-01 18:00:00,90.1775,21.7,15.0,1019.1,3.1,100.0,2.0
2017-11-01 19:00:00,92.0578,21.1,15.0,1019.6,4.1,70.0,0.0
2017-11-01 20:00:00,87.7369,19.4,15.0,1020.4,3.1,,2.0
2017-11-01 21:00:00,85.9766,19.4,15.0,1021.0,2.1,70.0,2.0
2017-11-01 22:00:00,86.7367,18.9,15.0,1021.3,2.1,60.0,
2017-11-01 23:00:00,89.5773,18.9,15.6,1021.1,1.5,20.0,4.0
2017-11-02 00:00:00,89.6173,18.3,15.6,1020.7,2.6,350.0,
2017-11-02 01:00:00,88.337,17.2,15.6,1020.4,2.6,360.0,4.0
2017-11-02 02:00:00,87.7769,18.9,15.6,1019.7,1.5,350.0,
2017-11-02 03:00:00,90.2175,17.2,15.6,1019.4,2.1,20.0,2.0
2017-11-02 04:00:00,90.2174,16.7,15.6,1019.2,2.1,10.0,4.0
2017-11-02 05:00:00,87.977,17.2,16.1,1019.4,2.1,70.0,2.0
2017-11-02 06:00:00,87.4569,17.2,16.1,1019.9,0.0,0.0,2.0
2017-11-02 07:00:00,88.4171,16.7,16.1,1020.5,2.1,10.0,4.0
2017-11-02 08:00:00,91.8178,18.9,17.8,1021.4,2.1,350.0,
2017-11-02 09:00:00,97.6588,23.3,18.9,1022.0,2.1,360.0,4.0
2017-11-02 10:00:00,110.5813,23.9,18.9,1022.4,2.6,30.0,4.0
2017-11-02 11:00:00,112.4617,26.1,17.8,1022.0,5.7,40.0,4.0
2017-11-02 12:00:00,111.4215,27.8,17.2,1021.5,6.2,50.0,4.0
2017-11-02 13:00:00,110.0612,26.7,17.2,1020.6,5.1,50.0,6.0
2017-11-02 14:00:00,109.50110000000001,27.2,16.7,1020.0,6.7,20.0,
2017-11-02 15:00:00,108.581,27.2,16.7,1019.7,5.7,70.0,4.0
2017-11-02 16:00:00,103.86000000000001,26.1,16.1,1019.8,5.1,80.0,4.0
2017-11-02 17:00:00,92.0977,25.6,15.6,1019.9,6.2,60.0,2.0
2017-11-02 18:00:00,90.7775,23.3,16.7,1020.2,4.1,60.0,2.0
2017-11-02 19:00:00,89.5773,22.2,17.2,1020.5,5.1,30.0,0.0
2017-11-02 20:00:00,88.8972,20.6,17.2,1020.8,2.6,10.0,0.0
2017-11-02 21:00:00,90.5775,20.0,17.8,1021.1,3.6,10.0,0.0
2017-11-02 22:00:00,92.2178,19.4,17.8,1021.0,2.6,360.0,0.0
2017-11-02 23:00:00,91.73769999999999,19.4,18.3,1020.5,4.6,20.0,0.0
2017-11-03 00:00:00,91.7377,18.9,18.3,1020.2,3.1,360.0,2.0
2017-11-03 01:00:00,91.8178,18.9,18.3,1020.3,3.1,350.0,0.0
2017-11-03 02:00:00,91.13759999999999,18.9,18.3,1019.9,3.1,350.0,2.0
2017-11-03 03:00:00,92.8979,18.9,18.3,1019.5,3.1,350.0,2.0
2017-11-03 04:00:00,92.01769999999999,18.9,18.9,1019.0,3.1,350.0,2.0
2017-11-03 05:00:00,96.01849999999999,19.4,18.9,1019.2,3.6,360.0,
2017-11-03 06:00:00,96.5386,19.4,19.4,1019.4,2.6,340.0,
2017-11-03 07:00:00,100.13929999999999,19.4,19.4,1019.5,3.6,360.0,4.0
2017-11-03 08:00:00,101.3395,21.1,19.4,1019.9,4.1,350.0,
2017-11-03 09:00:00,107.6208,22.2,19.4,1020.5,6.2,360.0,4.0
2017-11-03 10:00:00,109.78120000000001,25.0,19.4,1020.3,6.2,360.0,4.0
2017-11-03 11:00:00,109.9813,25.6,18.9,1020.1,8.2,30.0,
2017-11-03 12:00:00,109.94120000000001,25.0,19.4,1019.8,7.7,10.0,
2017-11-03 13:00:00,111.0214,26.1,19.4,1019.0,7.2,30.0,6.0
2017-11-03 14:00:00,116.54249999999999,25.6,18.9,1018.5,6.2,360.0,
2017-11-03 15:00:00,106.6206,26.1,18.9,1017.7,6.2,10.0,
2017-11-03 16:00:00,107.9008,26.7,18.3,1017.7,5.7,30.0,
2017-11-03 17:00:00,111.0214,25.0,18.9,1018.0,5.7,40.0,
2017-11-03 18:00:00,114.9822,23.9,18.3,1018.3,5.1,30.0,
2017-11-03 19:00:00,107.3807,23.3,17.8,1018.5,6.2,20.0,6.0
2017-11-03 20:00:00,98.8191,22.2,17.8,1018.8,4.6,30.0,
2017-11-03 21:00:00,96.4586,21.1,17.8,1018.8,4.1,20.0,2.0
2017-11-03 22:00:00,92.5779,19.4,18.3,1018.9,3.1,360.0,2.0
2017-11-03 23:00:00,89.4172,18.9,18.3,1018.6,3.6,350.0,0.0
2017-11-04 00:00:00,90.7375,18.3,18.3,1018.2,3.1,360.0,0.0
2017-11-04 01:00:00,91.6577,18.3,18.3,1017.8,3.1,360.0,0.0
2017-11-04 02:00:00,93.05799999999999,18.3,18.3,1017.6,3.1,340.0,0.0
2017-11-04 03:00:00,91.8577,17.8,17.8,1017.1,3.1,350.0,0.0
2017-11-04 04:00:00,89.4572,17.8,17.8,1017.0,2.6,350.0,0.0
2017-11-04 05:00:00,90.8575,18.3,18.3,1017.2,2.6,350.0,0.0
2017-11-04 06:00:00,91.8577,18.3,18.3,1017.7,2.6,340.0,2.0
2017-11-04 07:00:00,90.4575,18.3,18.3,1018.0,3.1,350.0,2.0
2017-11-04 08:00:00,89.7373,20.0,18.9,1018.4,4.1,350.0,2.0
2017-11-04 09:00:00,102.3797,22.8,20.0,1018.5,5.1,360.0,2.0
2017-11-04 10:00:00,115.1823,25.0,20.0,1018.4,6.2,10.0,2.0
2017-11-04 11:00:00,124.78399999999999,26.1,19.4,1018.1,5.1,40.0,4.0
2017-11-04 12:00:00,117.7828,26.7,19.4,1017.5,4.6,10.0,4.0
2017-11-04 13:00:00,106.1005,27.8,18.9,1016.4,6.7,10.0,4.0
2017-11-04 14:00:00,106.7406,26.7,17.8,1015.6,6.2,40.0,
2017-11-04 15:00:00,106.6606,27.2,17.2,1015.3,7.2,40.0,4.0
2017-11-04 16:00:00,106.0204,27.8,16.7,1015.5,4.1,30.0,2.0
2017-11-04 17:00:00,109.181,26.1,18.3,1015.9,6.7,40.0,2.0
2017-11-04 18:00:00,111.0214,23.9,19.4,1016.4,4.6,30.0,2.0
2017-11-04 19:00:00,110.82140000000001,22.8,19.4,1016.7,4.1,30.0,0.0
